gene_id,mean_disease,mean_control,log2FC,pvalue,padj,gene_name,biotype
ENSG00000249816,1.6544813654100032,1.9602106304679159,-0.30572926505791265,0.006070824756991167,0.026198084842556445,LINC00964,lncRNA
ENSG00000233435,0.7949976430659692,1.1953016757120654,-0.40030403264609615,0.0060858008712068035,0.026246853757342384,AGGF1P2,processed_pseudogene
ENSG00000274615,0.8124878258705358,1.759132133599209,-0.9466443077286731,0.006093538261662701,0.026264363466985522,NPEPPSP1,unprocessed_pseudogene
ENSG00000232931,7.044380635862083,7.534149276738875,-0.4897686408767914,0.006128528582244552,0.026399246763806148,LINC00342,lncRNA
ENSG00000234665,1.7462526921391264,2.4939311291386503,-0.747678436999524,0.006136635570582305,0.026418234626340457,LERFS,lncRNA
ENSG00000272462,3.0037685015372295,3.3617013940777074,-0.3579328925404779,0.006141299061599215,0.02642238427586843,LINC02980,lncRNA
ENSG00000260670,1.0197179849189368,1.38711190176588,-0.3673939168469431,0.006175232955390797,0.026552386374112627,,lncRNA
ENSG00000260923,4.00061306361432,4.395477693046689,-0.39486462943236944,0.0061928953875118875,0.026580323832698257,LINC02193,lncRNA
ENSG00000187951,3.6935375146169744,3.988032108739814,-0.2944945941228396,0.006191127576881117,0.026580323832698257,,lncRNA
ENSG00000236915,0.9359891636865615,1.363006285164194,-0.4270171214776325,0.006186869429490649,0.026580323832698257,CLCA4-AS1,lncRNA
ENSG00000249846,4.536445380236273,5.178796778744242,-0.6423513985079685,0.006234944864593084,0.0267447304642185,LINC02021,lncRNA
ENSG00000231671,1.0259090199570953,1.3367991944361481,-0.31089017447905287,0.006244470197709129,0.026753453000623033,LINC01307,lncRNA
ENSG00000265801,0.914078049533022,1.204288998337598,-0.290210948804576,0.006241248227816909,0.026753453000623033,,lncRNA
ENSG00000249731,3.986955802849883,4.596924623752917,-0.6099688209030343,0.006255427239323597,0.026768281212252325,,lncRNA
ENSG00000286742,0.9721231081064919,1.3794247490417675,-0.40730164093527554,0.006253708735279417,0.026768281212252325,,lncRNA
ENSG00000287918,1.426387895767864,1.8961127785956091,-0.46972488282774516,0.006261992367076807,0.02677802573512263,,lncRNA
ENSG00000225321,2.726834785605407,3.2673564471146403,-0.5405216615092332,0.0062655206656727636,0.02677802573512263,LINC01427,lncRNA
ENSG00000276334,1.5243862452083266,2.0300020556404794,-0.5056158104321529,0.006268952538382111,0.02677802573512263,,lncRNA
ENSG00000288557,2.3128418404185824,2.6840774670419822,-0.3712356266233998,0.006276124107991166,0.02679263501450861,,lncRNA
ENSG00000278627,0.699776059162964,1.0662715781406764,-0.3664955189777124,0.006322055434558216,0.026946671643413522,,lncRNA
ENSG00000237523,0.9228347029051767,1.2974282409670936,-0.374593538061917,0.006318925152192012,0.026946671643413522,LINC00857,lncRNA
ENSG00000213152,1.0599674837815707,1.4819839699230721,-0.42201648614150145,0.006324974497422087,0.026946671643413522,RPL7AP60,processed_pseudogene
ENSG00000233926,0.7069637383444288,1.014942823329391,-0.30797908498496207,0.006327298844301943,0.026946671643413522,TLE1-DT,lncRNA
ENSG00000226766,1.5562414027353726,1.9755244712714213,-0.4192830685360487,0.006333563704777223,0.026957277699355738,FABP7P1,processed_pseudogene
ENSG00000250299,1.6910728113487392,2.2178438932933178,-0.5267710819445786,0.006345825955762718,0.026977314866700797,MRPS31P4,transcribed_unprocessed_pseudogene
ENSG00000272501,3.9422995217471875,4.2878055615953805,-0.34550603984819306,0.00634454824922015,0.026977314866700797,,lncRNA
ENSG00000270127,1.1868266613377594,1.8705728753439506,-0.6837462140061912,0.006372117491278972,0.027072970328800964,,lncRNA
ENSG00000183171,0.7211500869760717,1.1160941871634775,-0.3949441001874058,0.006388957125323058,0.02712837799587234,,processed_pseudogene
ENSG00000231419,1.688896571738115,1.3615444211408376,0.3273521505972774,0.006396046193021032,0.02714234219284386,LINC00689,lncRNA
ENSG00000214719,3.2207008245914466,3.5192222862933145,-0.2985214617018679,0.00640938599361518,0.027182799742517586,,lncRNA
ENSG00000247828,6.965975700873598,7.389308765563945,-0.4233330646903477,0.006423802213789465,0.027227771757201397,TMEM161B-DT,lncRNA
ENSG00000187953,3.9441155567522626,4.292974699160819,-0.34885914240855653,0.006438520965034389,0.027257804820554597,PMS2CL,transcribed_unprocessed_pseudogene
ENSG00000234373,1.0569977995820092,1.5013223684941523,-0.4443245689121431,0.006438192659611763,0.027257804820554597,SNX18P7,processed_pseudogene
ENSG00000270533,2.79335063215782,3.415220010965878,-0.621869378808058,0.00644917022243785,0.0272867142942246,,transcribed_processed_pseudogene
ENSG00000278611,0.9053997033408925,1.253155258362828,-0.34775555502193556,0.006471666926249009,0.027365686907797764,ZNF426-DT,lncRNA
ENSG00000230398,0.9122555121020071,1.3849539425539703,-0.47269843045196325,0.006507831786028095,0.02746242301722663,HINT2P1,processed_pseudogene
ENSG00000159904,1.6023342028857341,2.1678164789791907,-0.5654822760934566,0.0065095646495594295,0.02746242301722663,ZNF890P,transcribed_unprocessed_pseudogene
ENSG00000274895,0.8129322868584502,1.1949797050994186,-0.38204741824096844,0.0065027240716526435,0.02746242301722663,,lncRNA
ENSG00000268601,0.932899825557131,1.288249903101993,-0.3553500775448619,0.006509924694506397,0.02746242301722663,,lncRNA
ENSG00000274775,0.938689943587093,1.1644571533457646,-0.2257672097586716,0.0065261331691308655,0.027514547280951974,FSIP2LP,transcribed_unprocessed_pseudogene
ENSG00000287565,2.8080563911646865,3.2435456283012676,-0.43548923713658105,0.006541178052188901,0.027561707167394176,,lncRNA
ENSG00000248725,0.9058826385980427,1.2208154515805933,-0.3149328129825506,0.006581563686835823,0.027715523497276795,,processed_pseudogene
ENSG00000266053,1.1889229427249215,1.4303973302823927,-0.2414743875574712,0.0065885936751157725,0.02772877785956208,NDUFV2-AS1,lncRNA
ENSG00000224717,1.223871466172817,1.5892032516705132,-0.3653317854976963,0.006617104253356709,0.027832366653400244,LEMD1-DT,lncRNA
ENSG00000254839,1.1734117087264881,1.8780938401859337,-0.7046821314594456,0.006623033799850742,0.027840910770178924,,lncRNA
ENSG00000263677,1.188921774586553,1.6408975046921217,-0.4519757301055687,0.006637427515601146,0.027885004303778466,,lncRNA
ENSG00000255403,1.5243434403555032,1.9730585912054746,-0.4487151508499714,0.006647422650462476,0.027910577642329806,HSPD1P13,processed_pseudogene
ENSG00000225506,2.38595489982759,2.907181175518434,-0.5212262756908439,0.00666958419460939,0.027970740057486943,CYP4A22-AS1,lncRNA
ENSG00000251323,1.0777889942367995,1.4095296238079442,-0.3317406295711447,0.0066666155141190675,0.027970740057486943,LINC02728,lncRNA
ENSG00000255367,1.4241525516547107,1.7769073094893892,-0.3527547578346786,0.006673636049895348,0.02797130790396278,,lncRNA
ENSG00000182648,3.6764453385020905,4.03160626439532,-0.35516092589322934,0.006681413873535158,0.027987482630374254,RNF32-DT,lncRNA
ENSG00000266385,1.0637795973469515,1.4117415437063663,-0.3479619463594148,0.006710070970622706,0.02809104740456469,,lncRNA
ENSG00000180229,8.130531799385952,7.271941305226545,0.8585904941594071,0.006718446376810405,0.02809754165454196,HERC2P3,transcribed_unprocessed_pseudogene
ENSG00000227908,0.8680258245703126,1.2415901297150922,-0.37356430514477956,0.006723424627220975,0.02809754165454196,IL6ST-DT,lncRNA
ENSG00000287306,5.2206522973145475,5.8118338940755,-0.5911815967609524,0.006719673220024536,0.02809754165454196,,lncRNA
ENSG00000276141,4.0828678240408545,4.378608834789941,-0.29574101074908654,0.0067327173835087795,0.028119922545625557,WHAMMP3,transcribed_unprocessed_pseudogene
ENSG00000228063,1.626541041595396,2.0818628866931634,-0.4553218450977674,0.006746177066110359,0.028159670722478193,LYPLAL1-DT,lncRNA
ENSG00000249279,1.971692539012656,2.564301996698383,-0.5926094576857268,0.006759634747950827,0.02818290214236124,LINC02057,lncRNA
ENSG00000183604,5.755330620804706,6.377453613411446,-0.62212299260674,0.006756168551417918,0.02818290214236124,SMG1P5,transcribed_unprocessed_pseudogene
ENSG00000250049,1.5599039279228277,1.9399438422958508,-0.3800399143730231,0.0068096928450085414,0.02837504451519895,,lncRNA
ENSG00000271833,1.4567480245659488,2.0066946433858153,-0.5499466188198665,0.006824327112424422,0.028419442703752316,,lncRNA
ENSG00000287463,1.202198629878583,1.5768972558182375,-0.37469862593965453,0.00682904291109776,0.028422508433018766,,lncRNA
ENSG00000233401,0.7850743479327098,1.0998598963552455,-0.3147855484225357,0.0068376180249212215,0.028441623723929742,PRKAR1AP1,processed_pseudogene
ENSG00000283907,12.69049590438775,11.443003643532993,1.2474922608547576,0.006842978692892743,0.02844735379781139,,lncRNA
ENSG00000256664,1.5782706489421372,2.019830154232756,-0.44155950529061894,0.006850192772481556,0.028460777650414933,,processed_pseudogene
ENSG00000259577,1.046562343844064,1.6875441770563173,-0.6409818332122532,0.006875583709623712,0.02853307312849073,CERNA1,lncRNA
ENSG00000214770,1.7328339217389566,2.099285832262375,-0.3664519105234185,0.006872159380667986,0.02853307312849073,,lncRNA
ENSG00000251293,1.6375911098616447,2.056668483119562,-0.41907737325791716,0.006896300281937995,0.028597509499548413,,lncRNA
ENSG00000280018,1.6791085019164154,2.1914084280614463,-0.512299926145031,0.006903123267603117,0.028597509499548413,,lncRNA
ENSG00000273008,1.1901404489833771,1.571179992740838,-0.38103954375746096,0.006899736582007598,0.028597509499548413,CSGALNACT2-DT,lncRNA
ENSG00000229569,1.2550640086795488,1.7880210622964823,-0.5329570536169335,0.006912558795624024,0.028619997054114076,,lncRNA
ENSG00000237473,1.0242951546730557,1.3652710252399558,-0.34097587056690015,0.006961416755800531,0.028805584281533833,,lncRNA
ENSG00000108785,1.193338944704799,0.688759107893674,0.5045798368111251,0.006966813116047632,0.028811221351946838,HSD17B1P1,unprocessed_pseudogene
ENSG00000239268,4.260875110843206,4.776871925326797,-0.5159968144835911,0.006977519749530536,0.02883879979811753,LINC03051,lncRNA
ENSG00000238286,0.9648866256971971,1.5172197700901888,-0.5523331443929917,0.00701945484736477,0.028995342116760664,SLC35E1P1,processed_pseudogene
ENSG00000230303,3.3905344664578867,3.764696229551394,-0.37416176309350746,0.007031234786249119,0.029010942001087635,,lncRNA
ENSG00000214043,1.2505912476834815,1.8503731420588134,-0.5997818943753319,0.007031355447197241,0.029010942001087635,LINC02347,lncRNA
ENSG00000261693,1.168711490161201,0.7675093452349427,0.4012021449262583,0.007052403772255689,0.02908098599390885,,lncRNA
ENSG00000272884,0.6339862766374791,0.25559506033397966,0.3783912163034994,0.007067094266985707,0.029107951127342515,,lncRNA
ENSG00000273100,1.3714754746181408,0.8748750522670066,0.4966004223511342,0.007066329150552386,0.029107951127342515,,lncRNA
ENSG00000276255,2.263393195189986,2.694884670034693,-0.43149147484470696,0.007091514176724489,0.02917488148051054,LINC02809,lncRNA
ENSG00000235280,1.0329890307073075,1.4317415001217157,-0.39875246941440823,0.007090403040854287,0.02917488148051054,MCF2L-AS1,lncRNA
ENSG00000213717,0.732781435336102,1.1597152160632593,-0.4269337807271574,0.007097856241636391,0.029182844262335122,,processed_pseudogene
ENSG00000255874,3.3272244762500964,3.7247744048804066,-0.39754992863031013,0.007101621860534646,0.029182844262335122,PRECSIT,lncRNA
ENSG00000232973,3.6990440475469812,4.269813841022823,-0.5707697934758418,0.0071187807858679175,0.029219731248660154,CYP1B1-AS1,lncRNA
ENSG00000275143,2.538739282128984,3.152392346192055,-0.6136530640630711,0.007118307246742228,0.029219731248660154,SCARNA16,scaRNA
ENSG00000270130,1.4655679862380715,1.9147347774816466,-0.44916679124357506,0.007126167844755171,0.029233251434371874,,lncRNA
ENSG00000233208,1.2731361882729397,1.5560499660529221,-0.2829137777799824,0.007149373535640047,0.02931161067252653,LINC00642,lncRNA
ENSG00000231527,5.404072289689975,5.825973183237167,-0.42190089354719174,0.007169452798833964,0.029377069357012148,FAM27C,lncRNA
ENSG00000245275,2.8096234354409986,3.3003917246449506,-0.490768289203952,0.007182923991102985,0.029398534753270786,SAP30L-AS1,lncRNA
ENSG00000275131,7.278625944164628,7.766436378132965,-0.48781043396833645,0.007182903434793664,0.029398534753270786,PDE4DIPP2,transcribed_unprocessed_pseudogene
ENSG00000278001,1.1135579407360845,1.5576922672037896,-0.4441343264677051,0.00730252934311193,0.0298523878371344,,processed_pseudogene
ENSG00000234378,0.7956343658856948,1.2625206037240229,-0.46688623783832806,0.007306838742586752,0.0298523878371344,,lncRNA
ENSG00000256443,3.7953551634434177,4.55218381129503,-0.756828647851612,0.007307592572505239,0.0298523878371344,,lncRNA
ENSG00000272977,2.9890665341669806,3.3234911145674135,-0.3344245804004329,0.0073105329497547,0.0298523878371344,,lncRNA
ENSG00000284848,2.1300473250332734,2.8538106021040126,-0.7237632770707392,0.007336702268151196,0.02994213005664905,LINC02359,lncRNA
ENSG00000257246,1.686317693958083,2.0495813572483086,-0.3632636632902255,0.007345138005712348,0.029959437827982636,PHB1P19,transcribed_processed_pseudogene
ENSG00000227725,0.8336704486820434,1.2328838457628382,-0.39921339708079473,0.00736538037515877,0.030024855387776217,POLR2MP1,processed_pseudogene
ENSG00000286931,3.6716668761998075,4.226915982469826,-0.5552491062700189,0.00737800776090225,0.030059173661359878,,lncRNA
ENSG00000268670,2.8304512085949076,2.378189308703118,0.45226189989178955,0.007396945335284455,0.030119146855531118,,lncRNA
ENSG00000234911,2.090929492822518,2.4209506116486126,-0.33002111882609464,0.007409048350302427,0.030151238357754948,TEX21P,transcribed_unitary_pseudogene
ENSG00000131885,1.3519431807455025,2.2573809628575146,-0.9054377821120121,0.0074364031073095305,0.03021091637793212,KRT17P1,transcribed_unprocessed_pseudogene
ENSG00000235527,1.0754629137055682,1.3399168821325536,-0.2644539684269853,0.0074345689968640105,0.03021091637793212,HIPK1-AS1,lncRNA
ENSG00000260975,2.0809791133669324,2.560263873021894,-0.4792847596549614,0.007435846888708575,0.03021091637793212,,lncRNA
ENSG00000259153,1.3447498702919372,1.804568866710717,-0.45981899641877977,0.0074526768315503755,0.03025401050794498,MAP3K9-DT,lncRNA
ENSG00000231515,0.3458687303226901,0.977898942726871,-0.6320302124041808,0.0074571947259416405,0.03025401050794498,,lncRNA
ENSG00000287063,1.628559965308542,2.0369717256691047,-0.4084117603605626,0.007459718916898783,0.03025401050794498,,lncRNA
ENSG00000233012,2.1532557445759744,2.6629889615126916,-0.5097332169367172,0.007468318629455073,0.030260510426997407,HDAC1P2,transcribed_processed_pseudogene
ENSG00000251136,6.923230837049331,7.326227778019504,-0.4029969409701728,0.007474032538955955,0.030260510426997407,RIPK2-DT,lncRNA
ENSG00000251467,0.7855755840345627,1.1308579294717398,-0.34528234543717706,0.0074702975372931135,0.030260510426997407,CTDNEP1P2,processed_pseudogene
ENSG00000267191,0.6521804788102319,1.0223832677697444,-0.37020278895951253,0.007479773998301464,0.030266598241285587,ZNF45-AS1,lncRNA
ENSG00000271533,4.271343233821968,4.885771757625949,-0.6144285238039808,0.007487052297266983,0.030278894398120492,,lncRNA
ENSG00000287135,0.9146234156420174,1.4379692997897981,-0.5233458841477807,0.007498760198285437,0.0303090805524361,,lncRNA
ENSG00000272604,2.136998946311997,2.51477904227306,-0.3777800959610631,0.007511052667379392,0.030341593976483946,EFCAB10-AS1,lncRNA
ENSG00000287318,0.8312885129039091,1.1340783333229592,-0.30278982041905,0.007523825262398809,0.030376009058254546,,lncRNA
ENSG00000261056,2.43646088043383,2.8196981547404603,-0.3832372743066301,0.007553136280396,0.03046461377445889,,transcribed_processed_pseudogene
ENSG00000225539,2.744941754077284,3.241396829445373,-0.4964550753680892,0.007554302855582007,0.03046461377445889,LINC01821,lncRNA
ENSG00000239572,1.4700504259830813,1.920352339810709,-0.45030191382762763,0.007574220962561107,0.030510482862160987,,lncRNA
ENSG00000250012,1.2684029025152386,1.5922224620593113,-0.3238195595440727,0.007574180689879029,0.030510482862160987,SLC41A3-AS1,lncRNA
ENSG00000281649,4.711988931228199,5.27414532868907,-0.5621563974608703,0.007593721728445191,0.030571792888700988,EBLN3P,lncRNA
ENSG00000286927,4.065374212655946,4.603303824020182,-0.5379296113642367,0.007603491336062307,0.03059387894206028,,lncRNA
ENSG00000128262,0.8347528586502687,0.4329872966935753,0.40176556195669344,0.007614852286389695,0.030605106938320317,POM121L9P,transcribed_unprocessed_pseudogene
ENSG00000254634,2.6494769697286134,3.237277135594565,-0.5878001658659517,0.007612794377055199,0.030605106938320317,SMG1P6,unprocessed_pseudogene
ENSG00000235908,0.7515945260276216,1.143665143870254,-0.39207061784263253,0.007623402478112551,0.030622238750663576,RHOA-IT1,lncRNA
ENSG00000234663,3.3071583353068217,4.066823190572576,-0.7596648552657541,0.007638524505945821,0.030665734694471643,LINC01934,lncRNA
ENSG00000204929,2.5130534673970537,3.011292985959581,-0.49823951856252746,0.007659024686246463,0.03073076084784957,LINC02934,lncRNA
ENSG00000207093,1.4574200556183237,1.8166667333107065,-0.35924667769238283,0.007694800310771077,0.03077058444542387,SNORD116-8,snoRNA
ENSG00000287377,0.659738576277509,0.9917334960496526,-0.33199491977214357,0.00769012314399764,0.03077058444542387,,lncRNA
ENSG00000269293,2.493254053808219,2.7859550619149065,-0.2927010081066874,0.007673619922631492,0.03077058444542387,ZSCAN16-AS1,lncRNA
ENSG00000196696,5.218627590475353,5.633432466441408,-0.4148048759660554,0.0076919931053871515,0.03077058444542387,PDXDC2P-NPIPB14P,lncRNA
ENSG00000255495,3.6697677976376815,4.200159847878539,-0.5303920502408577,0.007686472732813421,0.03077058444542387,,lncRNA
ENSG00000260588,0.8703327278365435,1.3013591665998792,-0.4310264387633357,0.007693250750984593,0.03077058444542387,,lncRNA
ENSG00000270025,1.2768952066578798,1.7875476426256391,-0.5106524359677593,0.0077171062608631935,0.03082812778574814,BMS1P7,transcribed_unprocessed_pseudogene
ENSG00000286723,1.8280220709851682,2.1663624879051704,-0.33834041692000216,0.007717823086098807,0.03082812778574814,,lncRNA
ENSG00000179935,3.939426042014377,4.304139118003924,-0.36471307598954716,0.00774479864982891,0.030918586896074948,LINC00652,lncRNA
ENSG00000245281,1.7286844746977168,2.2577908865348784,-0.5291064118371616,0.007755497290665936,0.03094400092175202,ASAH1-AS1,lncRNA
ENSG00000253762,1.1959368967199973,1.8580355692418489,-0.6620986725218516,0.00777441325143946,0.031002154908866906,,lncRNA
ENSG00000272506,0.7062951765185864,1.3059379308659682,-0.5996427543473818,0.007786118591026181,0.031031506125618852,,lncRNA
ENSG00000261231,0.9553456964081811,1.2444469088408328,-0.28910121243265163,0.007796733868415062,0.03105648259242631,LINC02133,lncRNA
ENSG00000241383,2.6172077525848727,3.086063620239031,-0.4688558676541583,0.00781929907976564,0.031129004474741477,LINC01997,lncRNA
ENSG00000233237,5.582366206194075,5.0639571572413224,0.5184090489527522,0.007831234746046745,0.031157267922761606,LINC00472,lncRNA
ENSG00000273270,3.8250908075931624,4.301563781512778,-0.4764729739196154,0.007835123661338539,0.031157267922761606,LINC03072,lncRNA
ENSG00000253875,1.6964555157807046,2.1358116775030154,-0.43935616172231073,0.00785692808201044,0.031195005343021442,,lncRNA
ENSG00000261215,0.7736795358219347,1.1247042415456974,-0.35102470572376265,0.007857716971729989,0.031195005343021442,,lncRNA
ENSG00000286647,1.7953851960363103,2.2536436434550278,-0.45825844741871746,0.007856728588740314,0.031195005343021442,,lncRNA
ENSG00000261026,0.6008774170794142,1.0670734807015587,-0.4661960636221445,0.007872831022444515,0.031237643979054854,,lncRNA
ENSG00000231187,4.974386100976748,5.523085031617453,-0.5486989306407049,0.007888109489661899,0.03128088727105235,SYT15-AS1,lncRNA
ENSG00000232035,1.8665982443039133,0.9681509511992719,0.8984472931046414,0.007916006098764194,0.03136740973593387,,lncRNA
ENSG00000231690,1.3347733561792516,1.8855483933988897,-0.550775037219638,0.00792749573975926,0.03136740973593387,LINC00574,lncRNA
ENSG00000249673,3.682184319141077,4.191996027873981,-0.5098117087329039,0.00792341280287312,0.03136740973593387,NOP14-AS1,lncRNA
ENSG00000286369,1.6589048508205597,2.003927497091175,-0.3450226462706152,0.007927421949896374,0.03136740973593387,,lncRNA
ENSG00000223551,0.9614111205669484,1.4124471360569966,-0.4510360154900481,0.007939085589015127,0.03139587446109969,TMSB4XP4,processed_pseudogene
ENSG00000249494,1.355956675044006,1.8203185007765228,-0.46436182573251683,0.007945278382818,0.031402976319914865,DMXL1-DT,lncRNA
ENSG00000213540,1.1886453142211373,1.4879121743382862,-0.29926686011714887,0.00796611285641613,0.03146790819719248,TXN2P1,processed_pseudogene
ENSG00000228302,1.1286858660127448,1.6864073187548347,-0.55772145274209,0.007974460629111224,0.03148347032233961,,lncRNA
ENSG00000236213,2.1704155865056807,2.586749680604744,-0.4163340940990632,0.008008805132989627,0.03160159461868062,CDC42EP3-AS1,lncRNA
ENSG00000224975,2.07373574205887,2.4890306328316907,-0.41529489077282067,0.00802044690432413,0.03161260032598396,INE1,lncRNA
ENSG00000287313,1.2301509271354116,1.5330540159037058,-0.3029030887682942,0.00801809033148193,0.03161260032598396,,lncRNA
ENSG00000248394,1.1620311722962358,1.563805486331941,-0.4017743140357053,0.008048606165635297,0.03170609224212206,FOSL1P1,processed_pseudogene
ENSG00000246548,0.9143108299979864,1.3838797716864966,-0.46956894168851016,0.008078330119768662,0.03180564151895688,LINC02288,lncRNA
ENSG00000228697,1.7796154200716552,2.0866932738345865,-0.3070778537629313,0.008091789050919562,0.03184107845821901,,lncRNA
ENSG00000246339,2.350795191776674,2.839095832491154,-0.4883006407144803,0.008100034059069339,0.03185597095257336,EXTL3-AS1,lncRNA
ENSG00000277013,1.0921975892314697,1.396335325618009,-0.3041377363865394,0.008140675779239048,0.03199818735020654,SUNO1,lncRNA
ENSG00000284624,5.333006435085628,5.786342168054805,-0.45333573296917695,0.00815283724689575,0.032028362825813776,,lncRNA
ENSG00000270574,1.0410651890115317,1.4579110134768982,-0.41684582446536655,0.008163408492588786,0.03205226138211606,,lncRNA
ENSG00000264515,2.5712722796251013,2.9278437103609853,-0.35657143073588404,0.008173223775834737,0.032059999251647764,VSTM2B-DT,lncRNA
ENSG00000184385,1.1638403472494592,1.6745840335747788,-0.5107436863253196,0.00817435713207093,0.032059999251647764,UMODL1-AS1,lncRNA
ENSG00000275963,2.037880996956623,2.3736785841019694,-0.33579758714534647,0.008198770639398223,0.03212047169861882,,lncRNA
ENSG00000237940,1.5551344633884223,1.8989028295280392,-0.3437683661396169,0.00819566378677239,0.03212047169861882,LINC01238,lncRNA
ENSG00000233048,4.231045600621541,4.8062376055255625,-0.5751920049040216,0.008225833418062933,0.03220882799989335,LINC01722,lncRNA
ENSG00000230438,2.668635674160281,3.1488984095591035,-0.48026273539882247,0.008234932161954367,0.03222678657571402,SERPINB9P1,lncRNA
ENSG00000183458,6.492263872864903,7.040380691948562,-0.548116819083659,0.008254767113170303,0.032286717810658436,PKD1P3,transcribed_unprocessed_pseudogene
ENSG00000249584,1.4572639113694505,1.856033610980839,-0.39876969961138853,0.008262770051849833,0.032300330438046795,LINC02225,lncRNA
ENSG00000227258,1.0948161140842343,1.4116601194306904,-0.31684400534645607,0.008286303983814136,0.03237460779671803,SMIM2-AS1,lncRNA
ENSG00000277072,4.127149288440521,4.475292352376842,-0.34814306393632055,0.008301067822761743,0.03241455789511447,STAG3L2,transcribed_unprocessed_pseudogene
ENSG00000228221,1.4675343797630618,1.8327331917377676,-0.36519881197470583,0.008308305533593963,0.03242509186935961,LINC00578,lncRNA
ENSG00000283709,3.8717790104007768,4.430351870954404,-0.5585728605536269,0.008321597744459064,0.032441923337458385,FAM238C,transcribed_unprocessed_pseudogene
ENSG00000279636,0.8611486488386089,1.311048374546408,-0.44989972570779924,0.008321703101963562,0.032441923337458385,LINC00216,lncRNA
ENSG00000275846,0.9933635682955062,1.4034611805929547,-0.41009761229744846,0.008328920116345895,0.03245234450133245,,lncRNA
ENSG00000223820,1.6433999198376785,2.042654732717158,-0.3992548128794793,0.008355414264079375,0.03252277547307008,CFL1P1,transcribed_unprocessed_pseudogene
ENSG00000223720,2.1874563759227987,2.494821459485756,-0.30736508356295733,0.00835610375148188,0.03252277547307008,,lncRNA
ENSG00000287372,1.2715529911418104,1.6824677587336925,-0.41091476759188206,0.008412245643396155,0.032723452279485477,,lncRNA
ENSG00000233308,1.4015452210911736,1.7623306327691948,-0.36078541167802114,0.008435677434763589,0.032789282287496224,OSTN-AS1,lncRNA
ENSG00000232977,0.9868852894011368,1.3858426475197807,-0.39895735811864386,0.008438350720304966,0.032789282287496224,LINC00327,lncRNA
ENSG00000184319,3.295776227862137,3.650537873186861,-0.35476164532472376,0.00845185311019514,0.03282389065416731,RPL23AP82,transcribed_unprocessed_pseudogene
ENSG00000245667,1.0557581634598263,1.4125584388773724,-0.3568002754175461,0.008481446560629102,0.03292091920435492,,lncRNA
ENSG00000265531,0.5207309386541902,1.0634264035623606,-0.5426954649081704,0.008486655485983707,0.03292324469358807,FCGR1CP,unprocessed_pseudogene
ENSG00000243319,4.251992883886078,4.761199039034302,-0.5092061551482248,0.008496352907455318,0.03294297093650699,FGF14-IT1,lncRNA
ENSG00000262700,1.5987236660287538,2.091440098596925,-0.492716432568171,0.008507651027909624,0.03295099980549378,,processed_pseudogene
ENSG00000258038,1.5072914932721608,1.857085551245735,-0.3497940579735741,0.008505031091615267,0.03295099980549378,LINC02327,lncRNA
ENSG00000270039,0.7006381772062665,1.0675560834260933,-0.3669179062198268,0.00852085409320713,0.03298424928655032,,lncRNA
ENSG00000258240,1.8595989854027464,2.3123392051932923,-0.4527402197905459,0.00853049007766482,0.0330036620447899,LINC01404,lncRNA
ENSG00000224559,1.818403273616693,2.2749279609233106,-0.45652468730661755,0.008540482457260579,0.03302443189483219,LINC01087,lncRNA
ENSG00000250765,0.552281908627242,0.1592035623632912,0.39307834626395083,0.008547737367183394,0.03303459971667955,SEPTIN14P5,transcribed_unprocessed_pseudogene
ENSG00000287292,1.9461510764790346,2.3245779013548202,-0.3784268248757856,0.008559870688198634,0.03304572781357548,,lncRNA
ENSG00000233690,0.6631514047581957,1.0733577478703344,-0.41020634311213877,0.008558161200937331,0.03304572781357548,EBAG9P1,processed_pseudogene
ENSG00000258718,2.355248774059869,2.8116637130223214,-0.45641493896245233,0.008602235387784374,0.03317341530213607,LINC02311,lncRNA
ENSG00000276278,1.0342134907754377,1.3681899163603177,-0.33397642558488005,0.008600639681890732,0.03317341530213607,,lncRNA
ENSG00000287876,1.3575632816638943,1.7700806610110915,-0.41251737934719723,0.008615269313069662,0.03320574928976985,,lncRNA
ENSG00000257636,0.9290843984447366,1.1621658105320127,-0.23308141208727617,0.008638194099628738,0.03327615008605633,G2E3-AS1,lncRNA
ENSG00000255197,2.0577346572199495,2.384122128382579,-0.32638747116262934,0.008678624969001625,0.03341387575666286,SLC39A13-AS1,lncRNA
ENSG00000263033,0.869790774518241,1.1743871749844577,-0.3045964004662166,0.008692367936541157,0.03343234568066707,,lncRNA
ENSG00000249267,3.2290576753639044,3.6572805819101197,-0.4282229065462153,0.008692784364183526,0.03343234568066707,LINC00939,lncRNA
ENSG00000235313,0.9660815264065411,1.280497501113267,-0.314415974706726,0.00869986319404803,0.033436291309346486,HM13-IT1,lncRNA
ENSG00000235303,0.7135797288046436,1.034147721174072,-0.32056799236942835,0.008715680197271203,0.033436291309346486,,lncRNA
ENSG00000282997,0.7663410944942779,1.0708881403351032,-0.30454704584082526,0.008706361830067122,0.033436291309346486,,lncRNA
ENSG00000228444,0.7716874268224941,1.1256846935968177,-0.3539972667743235,0.008713145115861298,0.033436291309346486,,lncRNA
ENSG00000267278,1.6590382983486351,2.061082965396534,-0.402044667047899,0.00871721848473861,0.033436291309346486,MAP3K14-AS1,lncRNA
